Player,G,PTS,TRB,AST,FG(%),FG3(%),FT(%),eFG(%),PER,WS
Julius Erving,1243,24.2,8.5,4.2,50.6,29.8,77.7,50.9,23.6,181.1
Julius Hodge,23,1.2,0.7,0.8,44.0,-,50.0,44.0,10.7,0.0
Julius Keye,418,7.6,11.0,1.6,41.8,18.2,62.3,41.8,10.8,17.8
Julius Nwosu,23,1.3,1.0,0.1,32.1,-,76.5,32.1,6.8,0.0
Julius Randle,348,15.7,8.9,2.8,49.5,30.0,71.9,51.3,17.6,19.0
Julyan Stone,70,1.1,1.1,1.1,44.4,31.3,70.0,52.4,9.5,0.9
Jumaine Jones,471,7.1,4.2,0.9,42.4,34.9,70.4,49.4,12.5,15.1
Junior Bridgeman,849,13.6,3.5,2.4,47.5,24.4,84.6,47.7,15.6,45.0
Junior Burrough,61,3.1,1.8,0.2,37.6,-,65.6,37.6,9.0,-0.2
Junior Harrington,140,5.2,2.7,3.1,37.1,27.4,68.9,38.4,7.1,-0.9
Justin Anderson,217,5.3,2.6,0.7,42.0,30.2,77.8,49.1,12.9,4.7
Justin Dentmon,8,3.3,1.0,1.3,33.3,14.3,66.7,36.7,3.8,-0.1
Justin Hamilton,113,6.1,3.6,0.8,46.4,30.9,79.8,52.3,13.9,3.7
Justin Harper,22,2.0,0.8,0.2,34.0,27.6,33.3,41.5,3.6,-0.3
Justin Holiday,395,8.1,2.9,1.5,39.3,35.4,83.1,49.0,10.9,10.2
Justin Jackson,182,6.8,2.7,1.0,43.9,33.2,77.3,51.9,10.4,4.8
Justin James,20,3.2,1.3,0.6,41.5,31.8,27.3,46.9,9.7,0.0
Justin Patton,6,1.5,1.3,0.5,33.3,0.0,50.0,33.3,6.1,0.0
Justin Reed,136,3.5,1.4,0.5,40.4,0.0,75.2,40.4,8.0,0.5
Justin Robinson,9,1.4,0.6,0.8,41.7,60.0,-,54.2,8.4,0.0
Justin Williams,49,3.4,3.3,0.0,57.3,0.0,34.8,57.3,16.2,1.1
Justise Winslow,241,9.0,5.4,2.7,41.7,33.7,64.6,46.3,10.4,7.9
Justus Thigpen,22,2.7,0.8,0.5,36.7,-,33.3,36.7,5.1,-0.3
Jusuf Nurkić,310,11.6,8.0,1.9,49.1,7.1,66.6,49.2,19.1,16.4
Juwan Howard,1208,13.4,6.1,2.2,46.9,12.0,76.4,46.9,14.6,59.4
Juwan Morgan,6,0.0,0.5,0.2,0.0,0.0,-,0.0,-0.8,0.0
Jérôme Moïso,145,2.7,2.7,0.3,48.9,0.0,59.3,48.9,12.1,2.1
